ID;LAT;LON;NAME;TIMESTAMP;ADDR_STREET;ADDR_CITY;ADDR_STATE;ADDR_POSTCODE;TAG_KEY;TAG_VALUE;DISTANCE
958786261;50,094771;14,4544771;Stanice Ibis;50:15,0;;;;;AMENITY;bicycle_rental;117
426162004;50,0882655;14,4578246;Bar Club K35A;11:27,0;Konƒõvova;;;;AMENITY;bar;647
458501848;50,0943163;14,4429407;Simply Restaurant;21:53,0;;;;;AMENITY;restaurant;881
467964159;50,088493;14,4614837;Poh??dka;41:26,0;;;;;AMENITY;restaurant;743
524522037;50,0939978;14,4507843;;01:58,0;;;;;AMENITY;post_box;319
528143406;50,0940719;14,4520347;Gaya;49:09,0;;;;;AMENITY;restaurant;230
528173714;50,094108;14,4511978;;42:52,0;;;;;AMENITY;atm;290
658936420;50,0867596;14,4498975;Mƒõstsk?? knihovna v Praze - poboƒçka ??i??kov;51:07,0;;;;;AMENITY;library;875
765048881;50,0895121;14,4639228;;02:13,0;;;;;AMENITY;post_box;786
1236962380;50,0926067;14,4585871;;04:07,0;;;;;BARRIER;gate;276
794536600;50,0879179;14,4566253;Dobr?? trefa;28:59,0;;;;;AMENITY;restaurant;666
1026341251;50,0935529;14,4463191;;00:02,0;;;;;BARRIER;block;639
958786258;50,0931586;14,44783;Stanice Po??ta;52:25,0;;;;;AMENITY;bicycle_rental;535
1389140558;50,0981497;14,4590981;;39:20,0;;;;;BARRIER;block;553
21673262;50,0947871;14,4547733;;48:43,0;;;;;HIGHWAY;traffic_signals;110
2580740947;50,0860495;14,455473;;48:13,0;;;;;HIGHWAY;crossing;866
21673267;50,0929365;14,4464228;;48:43,0;;;;;HIGHWAY;traffic_signals;638
21673404;50,0871269;14,4512125;;36:18,0;;;;;HIGHWAY;traffic_signals;800
3505213103;50,0956356;14,4613998;Petrus Strozzi;29:11,0;;;;;HISTORIC;monument;483
1252116716;50,085786;14,4506834;Ti??erova ??kola boxu;03:15,0;;;;;LEISURE;sports_centre;953
2261944834;50,0928212;14,4532284;Holmes Place;16:37,0;;;;;LEISURE;sports_centre;183
1168457067;50,1017912;14,4553253;Squash Hole??ovice;19:37,0;;;;;LEISURE;sports_centre;884
2610222553;50,0972771;14,4645452;Invalidovna;;;;;;;;
244015095;50,0907169;14,4678781;;52:41,0;;;;;RAILWAY;switch;968
24958997;50,0910829;14,4423223;;03:12,0;;;;;RAILWAY;switch;973
293572387;50,098301;14,4442095;Pra??sk?? tr??nice;40:53,0;;;;;RAILWAY;tram_stop;932
24569287;50,0926136;14,4514122;K?ôi???≠kova;;;;;;;;
24569342;50,096808;14,4631401;Invalidovna;;;;;;;;
335785777;50,0901625;14,4671091;Ohrada;32:19,0;;;;;HIGHWAY;bus_stop;942
369830303;50,0894679;14,4432345;;54:32,0;;;;;HIGHWAY;crossing;987
3733492898;50,0901141;14,4666435;Ohrada;38:00,0;;;;;HIGHWAY;bus_stop;915
3505213102;50,0962336;14,4611001;Pam??tn?≠k utonul??ch voj??k??;45:48,0;;;;;HISTORIC;monument;496
3642976742;50,10217;14,4527329;Vinn?? club U Dolej??k??;42:18,0;;;;;SHOP;alcohol;943
3642985480;50,1024952;14,4527916;Potraviny;53:56,0;;;;;SHOP;convenience;978
658936806;50,0870053;14,4511485;;00:09,0;;;;;SHOP;convenience;814
2261944834;50,0928212;14,4532284;Holmes Place;16:37,0;;;;;SPORT;fitness;183
794587315;50,0869664;14,4509202;;00:53,0;;;;;SHOP;butcher;824
354693062;50,089204;14,4612059;Netfox;38:06,0;;;;;SHOP;electronics;669
3623039044;50,0872402;14,4568513;Economy haircut;27:37,0;;;;;SHOP;hairdresser;743
3623112906;50,0877802;14,4571696;Drogerie Teta;39:58,0;;;;;SHOP;chemist;688
3740655553;50,0850232;14,452911;minimarket;49:22,0;;;;;SHOP;convenience;994
3740680432;50,0930854;14,4521674;;02:36,0;;;;;SHOP;butcher;235
794587317;50,0866539;14,4470019;;01:25,0;;;;;SHOP;grocery;993
3448220174;50,1019923;14,4510191;La Bottega Tusarova;43:39,0;;;;;SHOP;deli;955
3740673231;50,0864052;14,4522746;u Prokopa;55:40,0;;;;;SHOP;convenience;853
1200846325;50,0865303;14,4526142;Jaroslav Ha??ek;54:01,0;;;;;TOURISM;artwork;834
3445105953;50,0902761;14,4504469;Hotel Adeba;57:45,0;;;;;TOURISM;hotel;524
2192324688;50,0967444;14,4652556;Vino Portugal;00:37,0;Mol??kova;;;18600;AMENITY;bar;786
2245961299;50,0926655;14,4571926;Karl?≠nsk?? pivnice;02:17,0;B?ôezinova;;;;AMENITY;restaurant;191
2318495359;50,0936462;14,442033;OMV;32:40,0;;;;;AMENITY;car_wash;945
2261816985;50,0938012;14,4561787;Sion;28:56,0;;;;;AMENITY;pub;67
2261944836;50,0944903;14,4562486;Bistro Proti proudu;32:13,0;;;;;AMENITY;restaurant;102
2318495360;50,1028063;14,4560014;;32:40,0;;;;;AMENITY;parking;998
2442556324;50,0931339;14,4546345;Shadow Cafe;07:44,0;K?ôi???≠kova;Praha;;18600;AMENITY;bar;89
2270497637;50,0945192;14,452788;Pol?©vk??rna;52:21,0;;;;;AMENITY;fast_food;191
2318297306;50,0917086;14,4559689;Qarta architektura;38:23,0;Pernerova;;;180 00;AMENITY;architect_office;242
2408660187;50,0873932;14,4642402;Cafeteria & Pizzeria PERSONA;43:36,0;;;;;AMENITY;restaurant;963
2261835811;50,0934703;14,454677;ƒ??≠nsk?© bistro;51:06,0;;;;;AMENITY;restaurant;57
2291607754;50,0999173;14,4490435;Fio banka;06:30,0;;;;;AMENITY;atm;808
2371761749;50,0915223;14,4564122;;02:40,0;;;;;AMENITY;recycling;271
2441464586;50,0911515;14,4455366;;34:37,0;;;;;AMENITY;police;756
1675003190;50,1026434;14,4526754;;06:40,0;;;;;BARRIER;gate;996
911776319;50,0921229;14,4423094;;13:18,0;;;;;AMENITY;post_box;944
937503030;50,0921364;14,4426072;;56:01,0;;;;;AMENITY;telephone;923
1702407138;50,0940605;14,4520153;;59:02,0;;;;;BARRIER;gate;232
1761467533;50,0967265;14,4612092;;33:34,0;;;;;BARRIER;block;534
1814905337;50,0994266;14,4496649;;32:07,0;;;;;BARRIER;toll_booth;738
1814905358;50,1004717;14,4494455;;24:27,0;;;;;BARRIER;gate;846
1467045220;50,0955894;14,4586379;;31:10,0;;;;;BARRIER;block;311
1814905356;50,1003342;14,4490235;;24:27,0;;;;;BARRIER;entrance;848
1922684409;50,0943893;14,4444773;;59:08,0;;;;;BARRIER;bollard;772
2291607738;50,0998843;14,4499137;;18:05,0;;;;;BARRIER;gate;772
21311310;50,0904868;14,4533561;;50:47,0;;;;;BARRIER;bollard;396
2145830413;50,0877782;14,4619436;;06:47,0;;;;;BARRIER;bollard;827
1702407068;50,0882922;14,4552972;;21:57,0;;;;;BARRIER;gate;617
1702407115;50,0939735;14,4520556;;59:01,0;;;;;BARRIER;lift_gate;228
25662315;50,089432;14,4433536;;47:01,0;;;;;HIGHWAY;traffic_signals;981
304692107;50,0953807;14,4544557;;57:35,0;;;;;HIGHWAY;crossing;180
25662760;50,093645;14,4458272;;37:49,0;;;;;HIGHWAY;traffic_signals;673
306268762;50,0904819;14,4680156;;52:42,0;;;;;HIGHWAY;crossing;987
307281664;50,0888203;14,460891;ƒ?ern?≠nova;24:01,0;;;;;HIGHWAY;bus_stop;689
293572105;50,0857386;14,4555169;Rokycanova;02:10,0;;;;;HIGHWAY;bus_stop;901
306700204;50,0926607;14,4520088;;42:25,0;;;;;HIGHWAY;crossing;265
309312501;50,0984137;14,4432407;;45:17,0;;;;;HIGHWAY;crossing;997
282546210;50,089088;14,4623263;ƒ?ern?≠nova;56:11,0;;;;;HIGHWAY;bus_stop;732
282546212;50,0872866;14,4521254;Tachovsk?© n??mƒõst?≠;57:14,0;;;;;HIGHWAY;bus_stop;762
306268760;50,0904338;14,4677047;;52:42,0;;;;;HIGHWAY;crossing;969
307211303;50,0898007;14,4611183;;53:53,0;;;;;HIGHWAY;turning_circle;615
309312500;50,0983868;14,443305;;45:17,0;;;;;HIGHWAY;traffic_signals;992
282546213;50,0867438;14,4468255;U Pam??tn?≠ku;25:13,0;;;;;HIGHWAY;bus_stop;992
306700189;50,0927368;14,4523254;;42:16,0;;;;;HIGHWAY;crossing;241
1276837951;50,0867041;14,4626342;;19:06,0;;;;;MAN_MADE;chimney;953
1276837981;50,0875202;14,4515809;;19:08,0;;;;;MAN_MADE;chimney;750
3999437160;50,0905718;14,4629317;;39:18,0;;;;;LEISURE;playground;659
1276824540;50,0917211;14,4554835;;01:14,0;;;;;MAN_MADE;chimney;236
2822806792;50,1016561;14,4484404;;05:08,0;;;;;LEISURE;playground;996
2187162106;50,101827;14,4540411;Tusarova - Arm??da sp??sy;52:55,0;;;;;MAN_MADE;surveillance;892
2197217573;50,0896516;14,4518632;Invalidovna - Park 3;32:44,0;;;;;MAN_MADE;surveillance;524
2197217587;50,088606;14,4468646;Invalidovna - Park 1;32:44,0;;;;;MAN_MADE;surveillance;835
2197359826;50,0948071;14,4601244;Kaizlovy sady7;15:12,0;;;;;MAN_MADE;surveillance;365
2197371428;50,0923705;14,4474322;Karl?≠nsk?© n??mƒõst?≠;19:28,0;;;;;MAN_MADE;surveillance;582
2197371436;50,0908218;14,448666;Karl?≠nsk?© n??m. 316/7;19:28,0;;;;;MAN_MADE;surveillance;577
2197464730;50,0909767;14,4530434;Pernerova - Th??mova VO -otoƒçn??;24:27,0;;;;;MAN_MADE;surveillance;355
2161935842;50,0909587;14,4666535;;08:05,0;;;;;LEISURE;playground;877
313826836;50,1010209;14,4519355;;13:45,0;;;;;MAN_MADE;chimney;832
386174282;50,0951548;14,4564141;Urxova;06:39,0;;;;;RAILWAY;tram_stop;168
4142343080;50,0902038;14,4680138;;52:21,0;;;;;RAILWAY;railway_crossing;999
4142343509;50,0904662;14,4678977;;52:22,0;;;;;RAILWAY;crossing;980
4142343511;50,0904806;14,4680059;;52:22,0;;;;;RAILWAY;crossing;986
4142343526;50,090706;14,467933;;52:22,0;;;;;RAILWAY;switch;972
524468308;50,0933106;14,4481087;;36:57,0;;;;;RAILWAY;crossing;513
1258710284;50,0898385;14,461607;;32:58,0;;;;;SHOP;yes;636
386174299;50,0978677;14,4651817;Invalidovna;04:46,0;;;;;RAILWAY;tram_stop;840
3986180425;50,0913462;14,4450002;;20:12,0;;;;;SHOP;butcher;783
794536582;50,0876546;14,4569819;Billa;39:58,0;;;;;SHOP;supermarket;699
794609199;50,087182;14,4520604;;20:11,0;;;;;SHOP;jewelry;774
3740687832;50,0855625;14,4514069;Columbo;05:27,0;;;;;TOURISM;hotel;960
3623093468;50,091437;14,4683616;;21:49,0;;;;;TOURISM;viewpoint;976
467964164;50,0885304;14,4630249;Hejtman;41:26,0;;;;;TOURISM;hotel;811
4002541608;50,0918435;14,4435887;Greenpeace ƒ?esk?? republika;11:59,0;Prvn?≠ho pluku;Praha 8;;18600;UNCATEGORIZED;;862
2499163521;50,0943956;14,4440917;;59:36,0;;;;;AMENITY;bicycle_parking;800
264838977;50,1004957;14,4461141;;01:19,0;;;;;AMENITY;post_box;987
2499163518;50,0934815;14,4552614;;55:17,0;;;;;AMENITY;bicycle_parking;39
2499163524;50,094701;14,446066;;33:00,0;;;;;AMENITY;bicycle_parking;663
2499163532;50,0967681;14,4627751;;55:18,0;;;;;AMENITY;bicycle_parking;629
264838978;50,100599;14,4463288;;31:17,0;;;;;AMENITY;atm;985
296608746;50,0870535;14,4502687;Vegan City;44:04,0;Husitsk??;Praha;;13000;AMENITY;restaurant;834
2437320833;50,0908039;14,4530196;Peter‚Äôs Burger;12:26,0;;;;;AMENITY;restaurant;373
2441470042;50,0939068;14,4569455;Vin??rna Veltl?≠n;05:00,0;K?ôi???≠kova;Praha;;18600;AMENITY;bar;122
246535561;50,1012774;14,4479412;;04:09,0;;;;;AMENITY;pharmacy;978
2499163535;50,0968763;14,4661467;;55:18,0;;;;;AMENITY;bicycle_parking;850
2691013558;50,0992274;14,4450921;SaSaZu;35:10,0;;;;;AMENITY;restaurant;941
2691013570;50,0987682;14,4453998;;35:10,0;;;;;AMENITY;atm;892
2886705951;50,0970982;14,4651202;Pizzeria Amfora;11:00,0;;;;;AMENITY;restaurant;794
1981601776;50,0961725;14,4567313;;16:25,0;;;;;BARRIER;block;280
2397318799;50,088145;14,444812;;37:48,0;;;;;BARRIER;block;978
1675003193;50,1027212;14,4557153;;12:39,0;;;;;BARRIER;gate;988
2397318796;50,088135;14,4450113;;37:48,0;;;;;BARRIER;chain;968
318015879;50,0984151;14,4462061;;53:07,0;;;;;BARRIER;gate;822
1814905350;50,099864;14,4493147;;26:53,0;;;;;BARRIER;entrance;792
1977649489;50,0946981;14,4440022;;59:07,0;;;;;BARRIER;bollard;809
2685399753;50,0944942;14,4633892;;41:33,0;;;;;BARRIER;bollard;587
3330874653;50,1027612;14,4551899;;12:36,0;;;;;BARRIER;gate;992
3330874652;50,1027314;14,455143;;12:36,0;;;;;BARRIER;gate;989
3428595204;50,0916226;14,4558888;;12:55,0;;;;;BARRIER;gate;250
26422688;50,0938141;14,4462103;;08:53,0;;;;;HIGHWAY;crossing;646
